urn,author,title,year,lang,url
2016040108051,Johnson. O.S.,Socialismen,1906,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016040108051
2006113000010,"Vogt, Ragnar",Alkoholens indflydelse paa sjælsevnerne,1908,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006113000010
2012052908035,"Pedersen, P.A.",Ti aars samarbeide,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012052908035
2012072508273,"Reusch, Hans",Kort sundhetslære,1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012072508273
2009050503001,"Diesen, Thorstein",mindeværdigt Halvaar,1897,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009050503001
2011053104053,"Guldberg, A.S.",Elementær Plan Geometri,1870,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011053104053
2008092604087,,Nissens Pigeskole og Privatseminar,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008092604087
2014011508162,"Nissen, R. Tønder",Kirkehistorie nærmest til Skolebrug,1877,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014011508162
2009042403009,,Illustreret verdensgeografi,1892,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009042403009
2006081500047,"Koren, Charlotte",Gertrud,1882,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006081500047
2009062204085,"Jensen, P.A.",Christelig Børnelærdom,1860,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009062204085
2013040208085,"Jensen, Lars O.",Glossar og ordliste for engelsk i middelskolen,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013040208085
2012060824017,,Norges land og folk,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012060824017
2007121410003,"Jensenius, Caspar Holten",Mormonernes Lære og de Kristnes Tro,1855,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007121410003
2010063006109,"Reusch, Hans",Naturkundskab,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010063006109
2006082300035,"Hilditch, Jacob",Kristiania-portrætter,1895,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006082300035
2008041710005,"Helland, Amund",Kongsberg Gruber ved Nedlæggelsen i 1805,1886,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008041710005
2012031308038,"Aagaard, Oscar",Arboe &amp; søn,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012031308038
2016031148127,,Kristianssand og Sætersdalen,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016031148127
2008022904012,"Vogt, Nils Collett",Septemberbrand,1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008022904012
2014040928005,,Katalog over 25 billeder af Th. Kittelsen,1903,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014040928005
2016021609146,"Schreiner, Emil Theodor",Skoleefterretninger,1873,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016021609146
2006112200014,"Stretton, Hesba",Enoch Roden's Læreaar,1873,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112200014
2015063008068,"Lie, Jonas",Samlede Værker,1903,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015063008068
2009012903013,"Christensen, D.",De vigtigste grundtræk af vor nuværende skoleordning i forbindelse med en kort oversigt over vort skolevæsens udvikling siden 1814,1895,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009012903013
2016050948020,"Ahlfeld, Friedrich",Fortællinger for Folket,1888,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016050948020
2014011708036,"Sæthren, O.",Alfabetisk Register over de gjældende norske Love fra 1814 til og med 1ste Halvaar 1906,1906,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014011708036
2009051403008,"Skrefsrud, Lars O.",Prædikener og Foredrag,1897,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009051403008
2012011906033,"Bjørnson, Bjørnstjerne",Samlede værker,1910,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012011906033
2008091800039,,Forklaring over Luthers lille katekisme,1896,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008091800039
2015121008012,,Plan  for Porsgrunds kommunale middelskole,1889,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015121008012
2015110908239,"Starbäck, C.G.",Mester Olafs Bryllup,1898,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015110908239
2016030326003,,Billed-ABC-Bog for gode Børn,1815,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016030326003
2014111908025,"Elster, Kristian",De unge hjerter,1910,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014111908025
2009031003048,,Pharmacopoea Norvegica,1895,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009031003048
2008093000055,"Ræder, A.",Lærebog i oldtidens historie for gymnasier,1898,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008093000055
2012083108067,,Indstilling fra den ved kongelig Resolution af 15de August 1896 nedsatte Kommission til Revision af Lovgivningen om Lax og Sjøørret,1898,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012083108067
2014110426008,,Tvende mærkværdige Prædikener,1841,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014110426008
2015071308049,"Bonar, Horatius",Veien til Fred efter Guds eget Ord,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015071308049
2014021008124,"Bogsrud, Thorvald",Kvit-Sjur,1909,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014021008124
2011102524003,"Grane, Anna",Apothekerens pleiebørn,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011102524003
2016060908066,"Fabricius, Jacob",Ulv Ravn,1898,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016060908066
2014092308144,Storjohann,Johannes' Aabenbaring,1908,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014092308144
2013102108115,,esbyrd af Kirkefædrene,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013102108115
2009090203013,"Knudsen, Knud","Om tilnærmelse mellem Norsk, Dansk og Svensk",1866,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009090203013
2016111748591,"Tornes, Søren Reiersen",Sang-Chor,1850,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016111748591
2016042108327,,Indbydelsesskrift til Aarsexamen i Skiens offentlige Skole for den høiere Almendannelse i Juli,1886,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016042108327
2009072900048,"Bjørlykke, K.O.",Norske planter,1897,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009072900048
2010052606050,,Verdenskulturen,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010052606050
2012101607030,"Muus, Rudolf",Kristiania hemmelige prostitution og lastens planteskoler,1906,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012101607030
2014010708008,"Nicolaissen, O.",Undersøkelser i Tromsø og Nordlands amter 1909 ; Fortegnelse over tilveksten i Tromsø Museums oldsamling 1909,1910,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014010708008
2010042706057,,Fysik,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010042706057
2014042208107,"Schønheyder, Lor. W.",Læsebog for Almueskolen,1883,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014042208107
2008100912002,"Tønsager, Hans",Barndoms- og ungdomsminder om Henrik Wergeland,1897,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008100912002
2016051948136,"Scriver, Christian",Christelige Levnets-Regler til hver Dag i Ugen,1873,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016051948136
2009072900027,"Jespersen, J.","første Undervisning i Læsning og Skrivning efter Lyd- og Skrivelæsemethoden, med et Tillæg om Skrivelæsemethoden anvendt i Forbindelse med Stavemetodhen",1879,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009072900027
2011111724020,"Gunter, Archibald Clavering",Kongens Bankier,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011111724020
2007091312011,,Diplomatarium Norvegicum,1863,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007091312011
2014070308108,"Caskoden, Edwin",Kongens Søster,1903,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014070308108
2006112301007,,Hvad skal jeg gjøre for at blive salig?,1887,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112301007
2006112001049,,Norges matrikel,1904,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112001049
2016111048520,"Eriksen, Richard",Det oversanselige,1891,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016111048520
2016033108118,"Kropotkin, P.A.",Anarkismens moral,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016033108118
2009020600031,"Ramsvig, S.A.",Regneopgaver i Plangeometri og Stereometri,1891,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009020600031
2009101303021,"Wille, Carl",Indlæg i Dagens kirkelige Strid,1864,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009101303021
2014090408054,"Düring, Chr. von",Slottet Hohenfels,1881,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014090408054
2010082723001,"Ramseth, Chr.",Hamar bys historie,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010082723001
2009062204088,,Læsebog for Folkeskolen og Folkehjemmet,1865,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009062204088
2011120524008,"Coppée, François",Ungdomsliv,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011120524008
2011080220001,,Kristiania Bys Matrikul,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011080220001
2015070208062,"Platou, Oscar",Om Livsforsikringskontraktens Natur,1887,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015070208062
2016101828005,,Veiledning i Bogholderi for Haandværkere,1850,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016101828005
2008082004049,"Pauss, B.",Læsebok i morsmaalet,1909,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008082004049
2015092426007,,Kongeriget Norges Grundlov med dens Tillæg og sednere Ændringer,1873,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015092426007
2010021910001,"Grønsdal, H.",Læsebog for folkeskolen,1890,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010021910001
2016102648566,"Liljencrantz, Jaquette",Stud. Med. Anton Gjerdings forhold til J.L,1874,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016102648566
2008040704028,"Jerpstad, Endre",Aparta folk,1892,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008040704028
2008111103026,"Erlandsen, Andreas",Biographiske Efterretninger om Geistligheden i Tromsø Stift,1857,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008111103026
2010031710008,"Echegaray, José",Vanvittig eller Helgen?,1890,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010031710008
2008071810006,,[Statsraadsagen],1883,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008071810006
2009072801116,"Wille, Jacob Andreas",Spørgsmaal til Dr. Morten Luthers Catechismus med tilføiede Anmærkninger,1836,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009072801116
2012060608178,"Rink, Signe",Grønlændere,1886,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012060608178
2013061708133,"Borge, Aksel",Digte,1904,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013061708133
2012032112001,"Frey, W.","Dobbelttand, Fladhovedernes Høvding",1891,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012032112001
2013121326003,"Ibsen, Lars Møller",Taus Kjerlighed,1825,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013121326003
2009070112001,"Dunker, Bernhard",Justitssagen mod Nicolai Jenssen i Høiesteret,1865,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009070112001
2009041712001,"Bojer, Johan",Helga,1895,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009041712001
2016091926003,"Baardsen, Gjest",Gjest Baardsen Sogndalsfjærns Levnetsløb,1835,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016091926003
2014032408089,"Nicolaisen, J.",Regneopgaver for lærerskolernes prøver 1891-1904,1904,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014032408089
2011081820008,"Løken, Johan",Mennesker!,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011081820008
2008102300076,"Petersen, Siegwart",Jordbeskrivelse,1872,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008102300076
2009030403047,,Beretning om det 9de almindelige norske Landbruksmøde i Christiania 1892,1893,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009030403047
2009031003033,"Røhr, P. Knoph",Slægten Røer,1895,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009031003033
2009012903011,"Størmer, Carl",Om en generalisation af integralet,1895,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009012903011
2007061510003,"Stave, O.","ABC, eller Læsebog for Begynderklassen i Borger- og Almueskoler",1865,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007061510003
2010082422028,"Schønberg, E.",Lærebog i den operative fødselshjelp,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010082422028
2012032024006,"Alfsen, Harald",De tre Robinsoner paa Grønholmen,1909,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012032024006
2014102208072,"Blytt, Axel",Christiania Omegns Phanerogamer og Bregner med Angivelse af deres Udbredelse ; samt En Indledning om Vegetationens Afhængighed af Underlaget,1870,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014102208072
2016051029003,"Wessel, Johan Herman","J. H. Wessel's Værker : med Illustreringer i Træsnit, Anmærkninger og historiske Bilag",1850,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016051029003
2012073113004,,Juridiske examensopgaver,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012073113004
2013062608001,"Collett, Camilla",Sidste Blade,1873,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013062608001
2011112824003,"Ager, Waldemar",Afholdssmuler fra Boghylden,1901,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011112824003
2009011512001,"Munch, A.",Ephemerer,1836,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009011512001
2013042608052,"Krogh, G.",Lærebog i Praktisk Regning efter det nye Mynt- Maal- og Vægtsystem,1876,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013042608052
2014041108137,"Skørdalsvold, J.J. (Johannes Jensen)",Sangbog for Afholdsforeninger,1901,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014041108137
2015110307504,"Anker, Carl Johan",Norske Frivillige i de danske Forsvarskrige fra 1848-50 og i 64,1887,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015110307504
2015021008153,"Johannesen, Ole",Regnebok for folkeskolen,1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015021008153
2012052204025,"Schubert, Gotthilf Heinrich von",Naadens Undergjerninger paa aandelig Nødlidende,1863,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012052204025
2009050703029,"Smitt, J.",Om Arbeiderforholdene i Landbruget,1897,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009050703029
2016101948006,"Ryle, J.C.","""Christus, alt i alle""",1858,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016101948006
2012032024117,Lila,Lulli,1906,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012032024117
2008040104098,"Kjær, A.",Kort lærebog i historie (verdenshistorie - kirkehistorie - Norges historie) nærmest for folkeskoler i byerne,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008040104098
2012041808017,"Luther, Martin",Dr. Martin Luthers lille Katekismus,1890,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012041808017
2014011608046,"Arstal, Aksel",Liden geografi,1889,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014011608046
2009012203012,"Hille, L.M.","Vestlandsbanen, Bergensbanen, Romsdalsbanen, Nordlandsbanen",1892,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009012203012
2015090808026,"Wergeland, Henrik",Folkeudgave af Henrik Wergeland's udvalgte skrifter,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015090808026
2014030408140,"Svensen, Sven",Grammatik for folkeskolen,1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014030408140
2009031003030,,Svend Foyn,1895,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009031003030
2006120101022,"Lindbæk, Sofie Aubert",Landflygtige,1910,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006120101022
2012073108027,"Jonassen, A.",Smaablomster fra Herrens have,1910,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012073108027
2012073108065,"Platou, Carl N. Stoud",Kortfattet Jordbeskrivelse for Almue-Skoler,1869,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012073108065
2015061048009,,Udkast til en Lov angaaende faste Skjøns- og Taxationsmænd,1830,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015061048009
2006112000017,"Funcke, Otto",Kristnes Liv efter Jesu Forbillede,1891,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112000017
2009092413004,"Obstfelder, Sigbjørn",Heimskringlam,1889,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009092413004
2009111210001,"Winsnes, Hanna",Lærebog i de forskjellige Grene af Huusholdningen,1846,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009111210001
2009012310003,"Brandt, Fr.",De ældre norske og danske Loves Bestemmelser om Formueforholdet mellem Ægtefolk,1852,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009012310003
2011021112012,"Jensen, Johannes M.","Almindelig brev- og formularbog for almues- og fiskerstanden til affattelsen af de almindeligste breve, kontrakter, gjældsbreve og andre dokumenter tilligemed veiledning i rettskrivning",1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011021112012
2015062608022,"Klykken, O.",Om barnesjælen og dens udvikling,1892,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015062608022
2013072408042,,Norges Sjøfartstidendes Havnelexikon,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013072408042
2012101007029,"Smidt, Georg",Boerne,1901,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012101007029
2016061748024,"Bjerknes, Marie",Kolerafangerne paa Normannia,1893,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016061748024
2014030308459,"Michelet, Marie",Usynlige magter,1906,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014030308459
2016060348159,"Orton, J.K.",Fyrvogterens sønner,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016060348159
2006112000046,"Nicolaysen, N.",Om Trondhjems domkirke,1872,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112000046
2013031108196,"Schjøtt, Mathilde","Efter læsningen af ""Bygmester Solness""",1893,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013031108196
2011102524036,"Gunter, Archibald Clavering",Chinin og kjærlighed,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011102524036
2006112101013,"Funcke, Otto",Sjælekamp og Sjælefred,1881,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006112101013
2008061102001,"Ancillon, Frédéric",Bidrag til at mægle mellem Yderlighederne i de politiske Meninger,1839,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008061102001
2013110808067,,Kongeriget Norges grundlov,1906,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013110808067
2014100908202,"Bettex, F.",Tro og Kritik,1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014100908202
2012051124018,,Ydale,1851,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012051124018
2015022708030,"Bruun, Daniel",Kampen om Nordpolen,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015022708030
2009020600049,"Thomassen, T. Ch.",Opgavebog til regning,1895,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009020600049
2008040200052,"Sivle, Per",Bersøglis og andre Viser,1895,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008040200052
2007121710001,"Garborg, Arne",Kolbotnbrev og andre Skildringar,1891,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2007121710001
2013042608073,"Roberts, Robert","Kristenheden paa vildspor, eller Den populære theologi vist at være ubibelsk baade i lære og i praxis og den sande apostoliske lære fremstillet i atten foredrag",1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013042608073
2013101408232,"Brun, F.M.",De forberedende skydeøvelser,1890,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013101408232
2014070108084,"Krogh-Tonning, K.",Ord og Sakrament,1878,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014070108084
2016051048108,Marie,Gjennem Kamp,1879,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016051048108
2015111008002,"Grønvold, Aimar",Norske musikere,1883,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015111008002
2009042012004,"Konow, Ingeborg von der Lippe",Om Børn og Dyr,1892,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009042012004
2013102108161,,Dokumenter vedrørende Hardangerviddens retslige forhold,1909,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013102108161
2013111908055,"Berg, O.",Prøve paa ny lærebog for gymnasiet i arithmetik og algebra,1887,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013111908055
2016101108084,"Bjørnson, Bjørnstjerne",Der ligger et land mod den evige sne,1890,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016101108084
2010062306073,"Landstad, M.B.",Kirkesalmebog,1870,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010062306073
2009092103010,,Læsebog for Folkeskolen og Folkehjemmet,1863,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009092103010
2008071112029,,[Statsraadsagen],1884,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008071112029
2009020503020,"Everett-Green, Evelyn",Peter Læregut,1896,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009020503020
2013081908029,"Sætren, G.",Kanaldirektørens skrivelse til Departementet for de offentlige arbeider af 25de mai 1903 angaaende udnyttelse af Mjøsens reguleringsevne til fordel for brugsdriften og en fuldkomnere farbargjørelse af Vormen,1903,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013081908029
2014082108042,"Vinsnes, Maren",Herodes den Store,1883,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014082108042
2014102408025,"Franzos, Karl Emil",Forelsket ungdom,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014102408025
2014062048069,"Utne, A.",Drammen og Omegn med deres Seværdigheder,1873,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014062048069
2009042312002,"Skram, Amalie",Sommer,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009042312002
2009092303006,"Holberg, Ludvig",Holbergs Komedier i Udvalg,1897,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009092303006
2008071000101,"Krohg, Marie",Schema til geografien,1884,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008071000101
2006082400076,"Randers, Kristofer",Kjærlighedsvaar,1894,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006082400076
2008060613022,"Bjørnson, Bjørnstjerne",Til Thoren Brun,1872,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008060613022
2009020603022,,Christiania byes matrikul,1893,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009020603022
2016101148037,,Om Oprettelse af en Sø- og Handelsret i Kristiania,1890,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016101148037
2008061913016,"Bjørnson, Bjørnstjerne",Til fru Maren Sars på 80 års-dagen 17. august 1891,1891,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2008061913016
2016050948140,,sninger om nogle af den lutherske Kirkes Salmedigtere og deres Salmer,1881,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016050948140
2015092428002,,Kongeriget Norges Grundlov,1820,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2015092428002
2010052806023,"Flønes, Jon",Vær god mot dyrene!,1908,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010052806023
2012061405042,,Diplomatarium Norvegicum,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012061405042
2010082710001,"Gude, Hans",Af Hans Gudes Liv og Værker,1899,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2010082710001
2011070708231,"Svendsen, Conrad.",Betragtninger for hver dag i maaneden,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011070708231
2014102108047,"Myhre, Ingv.",Gjennem mørke til lys,1892,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014102108047
2006081700063,"Landstad, M.B.",Sange og Digte af forskjellige Slags,1879,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006081700063
2014052608159,"Nøvik, Peter",Dyrkning af Frugttræer,1896,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014052608159
2006111501006,"Stöber, Karl",Fortællinger og Skildringer,1881,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2006111501006
2012051513010,,Om Formænd eller eligerede Mænd i Land-Districterne,1827,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012051513010
2009012203007,"Hanssen, Eugène",sociale mission og dens opgaver,1891,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009012203007
2011102424053,"Andersen, O.L.",Adelaide Dahl,1902,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011102424053
2011052004081,"Scott, Gabriel",Himmeluret,1905,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011052004081
2011072220006,"Lobben, Peder",Lommebog for Mekanikere,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011072220006
2012071113019,"Sebbelow, Wincents Lassen",Om en Justitiarius i en S[t]iftsoverret bør være Forligelses Commissair?,1816,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012071113019
2016012208007,,Indstilling om reform af konfirmationsordningen,1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016012208007
2016091926007,"Amble, Thomas Olsen",Havehaandbog for norske Bønder,1816,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2016091926007
2012060508080,"Petersen, C.T.",Tabeller til storcirkelseilads og azimutberegning,1900,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2012060508080
2013040824089,"Jæger, Hans",Fra Kristiania-bohêmen,1885,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2013040824089
2011102524030,"Øde, Kolbjørn",Oversigt over Lov om Forældelse af Fordringer af 27. Juli 1896,1901,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011102524030
2009050503020,"Grøtting, Andreas Wulfsberg",Formandskabsforhandlinger i Pineberg den 30. februar 1856,1897,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2009050503020
2011050904010,"Skavlan, Aage",Indledning til Norges statsdannelse i 1814,1884,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2011050904010
2014011708162,"Løkke, Jakob",Kort omrids av morsmaalets grammatik,1907,nob,https://urn.nb.no/URN:NBN:no-nb_digibok_2014011708162
